t_s,Ia,Ib,Ic,Vdc,theta,enc_angle
1774332911.184592,-0.01000,0.59000,-0.58000,23.94000,2.79070,0.00070
1774332911.189628,0.00000,0.57000,-0.57000,23.94000,2.85350,0.00070
1774332911.189628,-0.01000,0.55000,-0.54000,23.94000,2.91640,0.00070
1774332911.189628,0.00000,0.52000,-0.52000,23.94000,2.97920,0.00070
1774332911.189628,0.00000,0.48000,-0.49000,23.94000,3.04200,0.00070
1774332911.189628,0.04000,0.42000,-0.46000,23.94000,3.10490,0.00070
1774332911.189628,0.15000,0.31000,-0.46000,23.94000,3.16770,0.00070
1774332911.189628,0.25000,0.20000,-0.45000,23.96000,3.23050,0.00070
1774332911.189628,0.33000,0.10000,-0.43000,23.94000,3.29340,0.00070
1774332911.189628,0.37000,0.04000,-0.42000,23.96000,3.35620,0.00070
1774332911.189628,0.40000,0.03000,-0.43000,23.94000,3.41900,0.00070
1774332911.189628,0.41000,0.03000,-0.45000,23.94000,3.48190,0.00070
1774332911.189628,0.43000,0.03000,-0.47000,23.94000,3.54470,0.00070
1774332911.189628,0.46000,0.04000,-0.50000,23.94000,3.60750,0.00070
1774332911.189628,0.47000,0.04000,-0.52000,23.94000,3.67040,0.00070
1774332911.189628,0.50000,0.04000,-0.54000,23.94000,3.73320,0.00070
1774332911.189628,0.52000,0.03000,-0.56000,23.94000,3.79600,0.00070
1774332911.217214,0.54000,0.02000,-0.56000,23.94000,3.85890,0.00070
1774332911.217214,0.54000,0.01000,-0.56000,23.94000,3.92170,0.00070
1774332911.217214,0.55000,0.00000,-0.55000,23.94000,3.98450,0.00070
1774332911.218214,0.53000,0.00000,-0.53000,23.94000,4.04740,0.00070
1774332911.218214,0.50000,0.00000,-0.50000,23.94000,4.11020,0.00070
1774332911.218214,0.48000,-0.02000,-0.46000,23.94000,4.17300,0.00070
1774332911.218214,0.47000,-0.07000,-0.39000,23.94000,4.23590,0.00070
1774332911.218214,0.49000,-0.20000,-0.28000,23.94000,4.29870,0.00070
1774332911.218214,0.50000,-0.33000,-0.17000,23.94000,4.36150,0.00070
1774332911.218214,0.51000,-0.44000,-0.07000,23.94000,4.42430,0.00070
1774332911.218214,0.55000,-0.49000,-0.05000,23.94000,4.48720,0.00070
1774332911.218214,0.59000,-0.54000,-0.04000,23.96000,4.55000,0.00070
1774332911.218214,0.61000,-0.58000,-0.03000,23.94000,4.61280,0.00070
1774332911.218214,0.65000,-0.62000,-0.02000,23.94000,4.67560,0.00070
1774332911.218214,0.67000,-0.65000,-0.01000,23.94000,4.73850,0.00070
1774332911.218214,0.68000,-0.66000,-0.01000,23.94000,4.80130,0.00070
1774332911.218214,0.66000,-0.65000,-0.01000,23.94000,4.86410,0.00070
1774332911.218214,0.64000,-0.63000,0.00000,23.94000,4.92700,0.00070
1774332911.218214,0.60000,-0.60000,0.00000,23.94000,4.98980,0.00070
1774332911.218214,0.54000,-0.56000,0.01000,23.94000,5.05260,0.00070
1774332911.218214,0.46000,-0.52000,0.06000,23.94000,5.11540,0.00070
1774332911.218214,0.33000,-0.53000,0.19000,23.93000,5.17830,0.00070
1774332911.218214,0.21000,-0.54000,0.32000,23.94000,5.24110,0.00070
1774332911.218214,0.12000,-0.53000,0.41000,23.94000,5.30390,0.00070
1774332911.218214,0.04000,-0.54000,0.49000,23.94000,5.36680,0.00070
1774332911.218214,0.01000,-0.55000,0.53000,23.94000,5.42960,0.00070
1774332911.218214,0.01000,-0.57000,0.55000,23.96000,5.49240,0.00070
1774332911.218214,0.01000,-0.59000,0.58000,23.93000,5.55520,0.00070
1774332911.218214,0.01000,-0.61000,0.59000,23.94000,5.61810,0.00070
1774332911.218214,0.01000,-0.62000,0.61000,23.94000,5.68090,0.00070
1774332911.218214,0.01000,-0.62000,0.60000,23.94000,5.74370,0.00070
1774332911.218214,0.02000,-0.63000,0.61000,23.94000,5.80660,0.00070
1774332911.244187,0.01000,-0.60000,0.59000,23.94000,5.86940,0.00070
1774332911.244187,0.00000,-0.60000,0.59000,23.94000,5.93220,0.00070
1774332911.244187,0.00000,-0.58000,0.57000,23.94000,5.99500,0.00070
1774332911.244187,0.00000,-0.54000,0.55000,23.94000,6.05790,0.00070
1774332911.244187,-0.01000,-0.50000,0.51000,23.94000,6.12070,0.00070
1774332911.244187,-0.02000,-0.45000,0.48000,23.94000,6.18350,0.00070
1774332911.244187,-0.06000,-0.39000,0.46000,23.94000,6.24640,0.00070
1774332911.244187,-0.17000,-0.28000,0.46000,23.94000,0.02600,0.00070
1774332911.244187,-0.28000,-0.16000,0.45000,23.94000,0.08880,0.00070
1774332911.244187,-0.37000,-0.06000,0.43000,23.94000,0.15170,0.00070
1774332911.244187,-0.41000,-0.04000,0.45000,23.96000,0.21450,0.00070
1774332911.244187,-0.44000,-0.03000,0.47000,23.93000,0.27730,0.00070
1774332911.244187,-0.45000,-0.01000,0.47000,23.94000,0.34020,0.00070
1774332911.244187,-0.45000,-0.01000,0.46000,23.94000,0.40300,0.00070
1774332911.244187,-0.44000,0.00000,0.44000,23.94000,0.46580,0.00070
1774332911.244187,-0.41000,0.00000,0.41000,23.94000,0.52860,0.00070
1774332911.260695,-0.39000,-0.01000,0.40000,23.94000,0.59150,0.00070
1774332911.260695,-0.38000,-0.01000,0.40000,23.94000,0.65430,0.00070
1774332911.260695,-0.40000,-0.02000,0.42000,23.94000,0.71710,0.00070
1774332911.261701,-0.41000,-0.02000,0.44000,23.93000,0.78000,0.00070
1774332911.261701,-0.43000,-0.02000,0.46000,23.94000,0.84280,0.00070
1774332911.261701,-0.43000,-0.02000,0.46000,23.94000,0.90560,0.00070
1774332911.261701,-0.41000,-0.02000,0.44000,23.94000,0.96850,0.00070
1774332911.261701,-0.41000,0.00000,0.41000,23.94000,1.03130,0.00070
1774332911.261701,-0.39000,0.03000,0.36000,23.94000,1.09410,0.00070
1774332911.261701,-0.40000,0.10000,0.29000,23.94000,1.15700,0.00070
1774332911.261701,-0.41000,0.20000,0.20000,23.96000,1.21980,0.00070
1774332911.261701,-0.44000,0.32000,0.12000,23.96000,1.28260,0.00070
1774332911.261701,-0.47000,0.41000,0.06000,23.94000,1.34550,0.00070
1774332911.261701,-0.55000,0.49000,0.06000,23.94000,1.40830,0.00070
1774332911.261701,-0.60000,0.54000,0.05000,23.94000,1.47110,0.00070
1774332911.261701,-0.65000,0.60000,0.04000,23.93000,1.53400,0.00070
1774332911.265697,-0.68000,0.63000,0.04000,23.94000,1.59680,0.00070
1774332911.265697,-0.71000,0.67000,0.03000,23.94000,1.65960,0.00070
1774332911.265697,-0.69000,0.66000,0.02000,23.94000,1.72250,0.00070
1774332911.266704,-0.69000,0.67000,0.01000,23.94000,1.78530,0.00070
1774332911.266704,-0.65000,0.66000,0.00000,23.94000,1.84810,0.00070
1774332911.266704,-0.60000,0.62000,-0.02000,23.93000,1.91100,0.00070
1774332911.266704,-0.53000,0.57000,-0.03000,23.96000,1.97380,0.00070
1774332911.266704,-0.44000,0.54000,-0.09000,23.94000,2.03660,0.00070
1774332911.266704,-0.30000,0.53000,-0.22000,23.94000,2.09950,0.00070
1774332911.266704,-0.19000,0.53000,-0.33000,23.94000,2.16230,0.00070
1774332911.266704,-0.07000,0.52000,-0.45000,23.94000,2.22510,0.00070
1774332911.266704,-0.04000,0.55000,-0.51000,23.94000,2.28800,0.00070
1774332911.266704,-0.02000,0.58000,-0.55000,23.93000,2.35080,0.00070
1774332911.266704,-0.02000,0.61000,-0.58000,23.94000,2.41360,0.00070
1774332911.266704,-0.01000,0.63000,-0.61000,23.94000,2.47650,0.00070
1774332911.266704,0.00000,0.64000,-0.64000,23.93000,2.53930,0.00070
1774332911.307566,0.00000,0.64000,-0.65000,23.93000,2.60210,0.00070
1774332911.307566,0.01000,0.64000,-0.65000,23.94000,2.66500,0.00070
1774332911.307566,0.00000,0.64000,-0.64000,23.94000,2.72780,0.00070
1774332911.307566,0.00000,0.63000,-0.63000,23.96000,2.79060,0.00070
1774332911.307566,0.01000,0.60000,-0.62000,23.94000,2.85350,0.00070
1774332911.307566,0.00000,0.56000,-0.57000,23.96000,2.91630,0.00070
1774332911.307566,0.02000,0.52000,-0.55000,23.94000,2.97910,0.00070
1774332911.307566,0.05000,0.46000,-0.52000,23.96000,3.04200,0.00070
1774332911.307566,0.15000,0.37000,-0.52000,23.96000,3.10480,0.00070
1774332911.307566,0.25000,0.26000,-0.51000,23.96000,3.16760,0.00070
1774332911.307566,0.34000,0.14000,-0.49000,23.94000,3.23050,0.00070
1774332911.307566,0.42000,0.05000,-0.47000,23.94000,3.29330,0.00070
1774332911.307566,0.45000,0.02000,-0.48000,23.94000,3.35610,0.00070
1774332911.307566,0.47000,0.02000,-0.50000,23.94000,3.41900,0.00070
1774332911.307566,0.48000,0.01000,-0.50000,23.94000,3.48180,0.00070
1774332911.307566,0.48000,0.01000,-0.50000,23.94000,3.54460,0.00070
1774332911.307566,0.48000,0.02000,-0.51000,23.94000,3.60740,0.00070
1774332911.307566,0.46000,0.02000,-0.49000,23.94000,3.67030,0.00070
1774332911.307566,0.44000,0.02000,-0.47000,23.94000,3.73310,0.00070
1774332911.307566,0.41000,0.01000,-0.43000,23.94000,3.79590,0.00070
1774332911.307566,0.40000,0.01000,-0.41000,23.94000,3.85880,0.00070
1774332911.307566,0.38000,0.01000,-0.39000,23.94000,3.92160,0.00070
1774332911.307566,0.38000,0.00000,-0.39000,23.94000,3.98440,0.00070
1774332911.307566,0.37000,0.00000,-0.38000,23.94000,4.04730,0.00070
1774332911.307566,0.36000,0.00000,-0.36000,23.94000,4.11010,0.00070
1774332911.307566,0.35000,0.00000,-0.35000,23.96000,4.17290,0.00070
1774332911.307566,0.34000,-0.03000,-0.30000,23.93000,4.23580,0.00070
1774332911.307566,0.35000,-0.13000,-0.22000,23.94000,4.29860,0.00070
1774332911.307566,0.35000,-0.21000,-0.13000,23.94000,4.36140,0.00070
1774332911.307566,0.36000,-0.29000,-0.07000,23.94000,4.42420,0.00070
1774332911.307566,0.38000,-0.32000,-0.06000,23.94000,4.48710,0.00070
1774332911.307566,0.44000,-0.38000,-0.06000,23.93000,4.54990,0.00070
1774332911.325076,0.51000,-0.45000,-0.05000,23.94000,4.61270,0.00070
1774332911.325076,0.57000,-0.53000,-0.03000,23.94000,4.67560,0.00070
1774332911.325076,0.61000,-0.58000,-0.03000,23.93000,4.73840,0.00070
1774332911.325076,0.66000,-0.63000,-0.02000,23.94000,4.80120,0.00070
1774332911.325076,0.67000,-0.64000,-0.02000,23.93000,4.86400,0.00070
1774332911.325076,0.69000,-0.66000,-0.02000,23.94000,4.92690,0.00070
1774332911.325076,0.66000,-0.65000,-0.01000,23.94000,4.98970,0.00070
1774332911.325076,0.63000,-0.62000,0.00000,23.94000,5.05250,0.00070
1774332911.326080,0.57000,-0.58000,0.01000,23.94000,5.11540,0.00070
1774332911.326080,0.48000,-0.55000,0.06000,23.93000,5.17820,0.00070
1774332911.326080,0.33000,-0.53000,0.20000,23.94000,5.24100,0.00070
1774332911.326080,0.21000,-0.53000,0.32000,23.94000,5.30380,0.00070
1774332911.326080,0.10000,-0.53000,0.43000,23.94000,5.36670,0.00070
1774332911.326080,0.04000,-0.55000,0.50000,23.94000,5.42950,0.00070
1774332911.326080,0.02000,-0.57000,0.54000,23.94000,5.49230,0.00070
1774332911.326080,0.01000,-0.60000,0.58000,23.94000,5.55510,0.00070
1774332911.334081,0.01000,-0.62000,0.61000,23.94000,5.61800,0.00070
1774332911.334081,0.01000,-0.64000,0.63000,23.93000,5.68080,0.00070
1774332911.334081,0.02000,-0.66000,0.63000,23.94000,5.74360,0.00070
1774332911.334081,0.01000,-0.65000,0.63000,23.94000,5.80650,0.00070
1774332911.334081,0.01000,-0.64000,0.62000,23.94000,5.86930,0.00070
1774332911.334081,0.01000,-0.63000,0.62000,23.93000,5.93210,0.00070
1774332911.334081,0.00000,-0.60000,0.61000,23.93000,5.99490,0.00070
1774332911.334081,-0.01000,-0.55000,0.57000,23.96000,6.05780,0.00070
1774332911.334081,-0.02000,-0.52000,0.54000,23.94000,6.12060,0.00070
1774332911.334081,-0.03000,-0.47000,0.50000,23.94000,6.18340,0.00070
1774332911.334081,-0.06000,-0.41000,0.48000,23.94000,6.24630,0.00070
1774332911.334081,-0.15000,-0.31000,0.47000,23.94000,0.02590,0.00070
1774332911.334081,-0.23000,-0.21000,0.44000,23.94000,0.08870,0.00070
1774332911.334081,-0.29000,-0.12000,0.41000,23.94000,0.15160,0.00070
1774332911.334081,-0.33000,-0.06000,0.40000,23.96000,0.21440,0.00070
1774332911.334081,-0.36000,-0.05000,0.42000,23.94000,0.27720,0.00070
1774332911.348943,-0.40000,-0.04000,0.45000,23.94000,0.34010,0.00070
1774332911.349918,-0.45000,-0.02000,0.48000,23.94000,0.40290,0.00070
1774332911.349918,-0.50000,-0.02000,0.52000,23.94000,0.46570,0.00070
1774332911.349918,-0.53000,-0.01000,0.55000,23.94000,0.52860,0.00070
1774332911.349918,-0.55000,-0.02000,0.57000,23.94000,0.59140,0.00070
1774332911.349918,-0.55000,-0.02000,0.57000,23.94000,0.65420,0.00070
1774332911.349918,-0.55000,-0.01000,0.57000,23.94000,0.71700,0.00070
1774332911.349918,-0.54000,-0.01000,0.56000,23.94000,0.77990,0.00070
1774332911.349918,-0.54000,-0.01000,0.55000,23.93000,0.84270,0.00070
1774332911.349918,-0.51000,-0.01000,0.52000,23.94000,0.90550,0.00070
1774332911.349918,-0.48000,0.00000,0.48000,23.94000,0.96840,0.00070
1774332911.349918,-0.45000,0.02000,0.43000,23.94000,1.03120,0.00070
1774332911.349918,-0.45000,0.10000,0.34000,23.94000,1.09400,0.00070
1774332911.349918,-0.46000,0.22000,0.23000,23.94000,1.15690,0.00070
1774332911.349918,-0.47000,0.34000,0.13000,23.96000,1.21970,0.00070
1774332911.349918,-0.47000,0.42000,0.05000,23.94000,1.28250,0.00070
1774332911.375917,-0.51000,0.47000,0.04000,23.94000,1.34540,0.00070
1774332911.375917,-0.57000,0.53000,0.04000,23.94000,1.40820,0.00070
1774332911.375917,-0.59000,0.55000,0.03000,23.94000,1.47100,0.00070
1774332911.375917,-0.63000,0.59000,0.03000,23.94000,1.53390,0.00070
1774332911.375917,-0.63000,0.60000,0.03000,23.94000,1.59670,0.00070
1774332911.375917,-0.64000,0.61000,0.02000,23.94000,1.65950,0.00070
1774332911.375917,-0.63000,0.61000,0.01000,23.94000,1.72240,0.00070
1774332911.375917,-0.62000,0.61000,0.00000,23.94000,1.78520,0.00070
1774332911.375917,-0.59000,0.60000,0.00000,23.94000,1.84800,0.00070
1774332911.375917,-0.56000,0.58000,-0.01000,23.94000,1.91090,0.00070
1774332911.375917,-0.52000,0.54000,-0.02000,23.96000,1.97370,0.00070
1774332911.376916,-0.45000,0.51000,-0.05000,23.94000,2.03650,0.00070
1774332911.376916,-0.33000,0.51000,-0.18000,23.94000,2.09940,0.00070
1774332911.376916,-0.20000,0.51000,-0.30000,23.96000,2.16220,0.00070
1774332911.376916,-0.09000,0.50000,-0.41000,23.94000,2.22500,0.00070
1774332911.376916,-0.04000,0.53000,-0.48000,23.94000,2.28790,0.00070
1774332911.393914,-0.04000,0.56000,-0.51000,23.94000,2.35070,0.00070
1774332911.393914,-0.03000,0.58000,-0.55000,23.94000,2.41350,0.00070
1774332911.393914,-0.01000,0.60000,-0.58000,23.94000,2.47640,0.00070
1774332911.393914,-0.01000,0.62000,-0.60000,23.94000,2.53920,0.00070
1774332911.393914,0.00000,0.62000,-0.61000,23.94000,2.60200,0.00070
1774332911.393914,0.00000,0.62000,-0.62000,23.94000,2.66490,0.00070
1774332911.393914,-0.01000,0.62000,-0.60000,23.94000,2.72770,0.00070
1774332911.393914,0.00000,0.61000,-0.61000,23.94000,2.79050,0.00070
1774332911.393914,0.00000,0.59000,-0.59000,23.96000,2.85340,0.00070
1774332911.393914,0.00000,0.56000,-0.56000,23.94000,2.91620,0.00070
1774332911.393914,0.00000,0.53000,-0.53000,23.96000,2.97900,0.00070
1774332911.393914,0.01000,0.48000,-0.49000,23.94000,3.04190,0.00070
1774332911.393914,0.04000,0.42000,-0.47000,23.96000,3.10470,0.00070
1774332911.393914,0.14000,0.32000,-0.46000,23.96000,3.16750,0.00070
1774332911.393914,0.23000,0.21000,-0.44000,23.96000,3.23040,0.00070
1774332911.393914,0.30000,0.12000,-0.42000,23.96000,3.29320,0.00070
1774332911.393914,0.34000,0.05000,-0.40000,23.96000,3.35600,0.00070
1774332911.393914,0.38000,0.04000,-0.42000,23.94000,3.41890,0.00070
1774332911.393914,0.40000,0.04000,-0.45000,23.94000,3.48170,0.00070
1774332911.393914,0.43000,0.04000,-0.48000,23.94000,3.54450,0.00070
1774332911.393914,0.47000,0.04000,-0.52000,23.94000,3.60740,0.00070
1774332911.393914,0.51000,0.05000,-0.56000,23.93000,3.67020,0.00070
1774332911.393914,0.54000,0.04000,-0.59000,23.93000,3.73300,0.00070
1774332911.393914,0.56000,0.03000,-0.60000,23.94000,3.79590,0.00070
1774332911.393914,0.57000,0.02000,-0.60000,23.94000,3.85870,0.00070
1774332911.393914,0.57000,0.01000,-0.58000,23.96000,3.92150,0.00070
1774332911.393914,0.57000,0.00000,-0.57000,23.94000,3.98440,0.00070
1774332911.393914,0.54000,0.00000,-0.54000,23.94000,4.04720,0.00070
1774332911.393914,0.51000,-0.01000,-0.50000,23.94000,4.11000,0.00070
1774332911.393914,0.48000,-0.03000,-0.45000,23.94000,4.17280,0.00070
1774332911.393914,0.48000,-0.13000,-0.35000,23.94000,4.23570,0.00070
1774332911.393914,0.50000,-0.25000,-0.24000,23.94000,4.29850,0.00070
1774332911.409312,0.50000,-0.36000,-0.13000,23.94000,4.36130,0.00070
1774332911.409312,0.52000,-0.46000,-0.05000,23.94000,4.42410,0.00070
1774332911.409312,0.54000,-0.50000,-0.04000,23.93000,4.48700,0.00070
1774332911.409312,0.59000,-0.56000,-0.03000,23.93000,4.54980,0.00070
1774332911.409312,0.61000,-0.59000,-0.01000,23.93000,4.61260,0.00070
1774332911.409312,0.63000,-0.62000,0.00000,23.94000,4.67550,0.00070
1774332911.409312,0.63000,-0.63000,0.00000,23.94000,4.73830,0.00070
1774332911.409312,0.63000,-0.63000,0.00000,23.94000,4.80110,0.00070
1774332911.409312,0.61000,-0.61000,0.00000,23.94000,4.86390,0.00070
1774332911.409312,0.59000,-0.59000,0.00000,23.94000,4.92680,0.00070
1774332911.409312,0.58000,-0.59000,0.00000,23.94000,4.98960,0.00070
1774332911.409312,0.54000,-0.55000,0.00000,23.93000,5.05240,0.00070
1774332911.409312,0.50000,-0.52000,0.01000,23.94000,5.11530,0.00070
1774332911.409312,0.44000,-0.50000,0.06000,23.94000,5.17810,0.00070
1774332911.409312,0.32000,-0.49000,0.17000,23.98000,5.24090,0.00070
1774332911.409312,0.22000,-0.50000,0.27000,23.94000,5.30370,0.00070
1774332911.427886,0.11000,-0.49000,0.38000,23.94000,5.36660,0.00070
1774332911.427886,0.05000,-0.50000,0.45000,23.94000,5.42940,0.00070
1774332911.427886,0.03000,-0.52000,0.49000,23.94000,5.49220,0.00070
1774332911.427886,0.03000,-0.56000,0.52000,23.94000,5.55510,0.00070
1774332911.427886,0.03000,-0.58000,0.54000,23.94000,5.61790,0.00070
1774332911.427886,0.03000,-0.59000,0.55000,23.94000,5.68070,0.00070
1774332911.427886,0.02000,-0.61000,0.58000,23.94000,5.74350,0.00070
1774332911.427886,0.03000,-0.63000,0.59000,23.94000,5.80640,0.00070
1774332911.427886,0.02000,-0.62000,0.59000,23.94000,5.86920,0.00070
1774332911.427886,0.00000,-0.61000,0.60000,23.94000,5.93200,0.00070
1774332911.427886,0.00000,-0.60000,0.60000,23.94000,5.99490,0.00070
1774332911.427886,0.00000,-0.57000,0.56000,23.94000,6.05770,0.00070
1774332911.427886,-0.01000,-0.52000,0.54000,23.94000,6.12050,0.00070
1774332911.427886,-0.02000,-0.48000,0.50000,23.96000,6.18330,0.00070
1774332911.427886,-0.04000,-0.42000,0.47000,23.94000,6.24620,0.00070
1774332911.427886,-0.13000,-0.32000,0.46000,23.94000,0.02580,0.00070
1774332911.446889,-0.21000,-0.23000,0.45000,23.94000,0.08860,0.00070
1774332911.446889,-0.29000,-0.13000,0.43000,23.96000,0.15150,0.00070
1774332911.446889,-0.35000,-0.06000,0.41000,23.94000,0.21430,0.00070
1774332911.446889,-0.39000,-0.05000,0.44000,23.93000,0.27710,0.00070
1774332911.446889,-0.42000,-0.04000,0.46000,23.94000,0.34000,0.00070
1774332911.446889,-0.46000,-0.03000,0.49000,23.94000,0.40280,0.00070
1774332911.446889,-0.50000,-0.02000,0.53000,23.94000,0.46560,0.00070
1774332911.446889,-0.53000,-0.02000,0.55000,23.93000,0.52850,0.00070
1774332911.446889,-0.55000,-0.02000,0.58000,23.94000,0.59130,0.00070
1774332911.446889,-0.56000,-0.02000,0.58000,23.94000,0.65410,0.00070
1774332911.446889,-0.57000,-0.02000,0.59000,23.94000,0.71700,0.00070
1774332911.446889,-0.57000,-0.02000,0.60000,23.94000,0.77980,0.00070
1774332911.446889,-0.57000,-0.02000,0.59000,23.94000,0.84260,0.00070
1774332911.446889,-0.56000,-0.02000,0.58000,23.96000,0.90550,0.00070
1774332911.446889,-0.53000,0.00000,0.53000,23.94000,0.96830,0.00070
1774332911.446889,-0.50000,0.03000,0.47000,23.94000,1.03110,0.00070
1774332911.472943,-0.50000,0.15000,0.35000,23.94000,1.09390,0.00070
1774332911.472943,-0.51000,0.28000,0.22000,23.94000,1.15680,0.00070
1774332911.472943,-0.51000,0.40000,0.10000,23.94000,1.21960,0.00070
1774332911.472943,-0.52000,0.48000,0.03000,23.94000,1.28240,0.00070
1774332911.472943,-0.56000,0.52000,0.03000,23.94000,1.34530,0.00070
1774332911.472943,-0.59000,0.56000,0.02000,23.94000,1.40810,0.00070
1774332911.472943,-0.61000,0.58000,0.02000,23.94000,1.47090,0.00070
1774332911.472943,-0.64000,0.61000,0.02000,23.94000,1.53380,0.00070
1774332911.473943,-0.63000,0.61000,0.02000,23.94000,1.59660,0.00070
1774332911.473943,-0.63000,0.62000,0.01000,23.93000,1.65940,0.00070
1774332911.473943,-0.62000,0.61000,0.00000,23.94000,1.72230,0.00070
1774332911.473943,-0.59000,0.60000,0.00000,23.94000,1.78510,0.00070
1774332911.473943,-0.58000,0.59000,0.00000,23.94000,1.84790,0.00070
1774332911.473943,-0.53000,0.55000,-0.01000,23.96000,1.91080,0.00070
1774332911.473943,-0.49000,0.52000,-0.02000,23.94000,1.97360,0.00070
1774332911.473943,-0.44000,0.49000,-0.04000,23.94000,2.03640,0.00070
1774332911.473943,-0.34000,0.49000,-0.14000,23.94000,2.09930,0.00070
1774332911.473943,-0.23000,0.49000,-0.25000,23.94000,2.16210,0.00070
1774332911.473943,-0.11000,0.49000,-0.37000,23.94000,2.22490,0.00070
1774332911.473943,-0.05000,0.50000,-0.45000,23.94000,2.28780,0.00070
1774332911.473943,-0.04000,0.54000,-0.49000,23.94000,2.35060,0.00070
1774332911.473943,-0.02000,0.56000,-0.54000,23.94000,2.41340,0.00070
1774332911.473943,-0.02000,0.59000,-0.56000,23.94000,2.47630,0.00070
1774332911.473943,-0.01000,0.60000,-0.58000,23.94000,2.53910,0.00070
1774332911.473943,0.00000,0.61000,-0.60000,23.93000,2.60190,0.00070
1774332911.473943,0.00000,0.61000,-0.61000,23.94000,2.66480,0.00070
1774332911.473943,-0.01000,0.61000,-0.60000,23.93000,2.72760,0.00070
1774332911.473943,0.00000,0.60000,-0.60000,23.94000,2.79040,0.00070
1774332911.473943,-0.01000,0.59000,-0.58000,23.94000,2.85330,0.00070
1774332911.473943,0.00000,0.56000,-0.55000,23.93000,2.91610,0.00070
1774332911.473943,0.00000,0.52000,-0.52000,23.94000,2.97890,0.00070
